91.9,91.9,90.9,90.65,90.2,91.81
91.13,91.9,91.9,90.9,90.65,90.2
91.46,91.13,91.9,91.9,90.9,90.65
92.2,91.46,91.13,91.9,91.9,90.9
91.92,92.2,91.46,91.13,91.9,91.9
93.06,91.92,92.2,91.46,91.13,91.9
93.06,93.06,91.92,92.2,91.46,91.13
91.75,93.06,93.06,91.92,92.2,91.46
91.68,91.75,93.06,93.06,91.92,92.2
91.75,91.68,91.75,93.06,93.06,91.92
91.37,91.75,91.68,91.75,93.06,93.06
92,91.37,91.75,91.68,91.75,93.06
92,92,91.37,91.75,91.68,91.75
91.32,92,92,91.37,91.75,91.68
90.16,91.32,92,92,91.37,91.75
90.83,90.16,91.32,92,92,91.37
90.88,90.83,90.16,91.32,92,92
90.95,90.88,90.83,90.16,91.32,92
90.95,90.95,90.88,90.83,90.16,91.32
90.45,90.95,90.95,90.88,90.83,90.16
90.36,90.45,90.95,90.95,90.88,90.83
90.76,90.36,90.45,90.95,90.95,90.88
95.26,90.76,90.36,90.45,90.95,90.95
92.2,95.26,90.76,90.36,90.45,90.95
93,92.2,95.26,90.76,90.36,90.45
94.04,93,92.2,95.26,90.76,90.36
94.51,94.04,93,92.2,95.26,90.76
94.43,94.51,94.04,93,92.2,95.26
94.43,94.43,94.51,94.04,93,92.2
92.08,94.43,94.43,94.51,94.04,93
91.58,92.08,94.43,94.43,94.51,94.04
91.2,91.58,92.08,94.43,94.43,94.51
89.95,91.2,91.58,92.08,94.43,94.43
90.24,89.95,91.2,91.58,92.08,94.43
90.24,90.24,89.95,91.2,91.58,92.08
90.68,90.24,90.24,89.95,91.2,91.58
90.45,90.68,90.24,90.24,89.95,91.2
90.74,90.45,90.68,90.24,90.24,89.95
89.63,90.74,90.45,90.68,90.24,90.24
89.85,89.63,90.74,90.45,90.68,90.24
89.85,89.85,89.63,90.74,90.45,90.68
87.68,89.85,89.85,89.63,90.74,90.45
86.96,87.68,89.85,89.85,89.63,90.74
87.89,86.96,87.68,89.85,89.85,89.63
83.86,87.89,86.96,87.68,89.85,89.85
86.85,83.86,87.89,86.96,87.68,89.85
86.85,86.85,83.86,87.89,86.96,87.68
84.95,86.85,86.85,83.86,87.89,86.96
85.54,84.95,86.85,86.85,83.86,87.89
85.58,85.54,84.95,86.85,86.85,83.86
84.06,85.58,85.54,84.95,86.85,86.85
84.56,84.06,85.58,85.54,84.95,86.85
84.56,84.56,84.06,85.58,85.54,84.95
83.24,84.56,84.56,84.06,85.58,85.54
83.2,83.24,84.56,84.56,84.06,85.58
84.83,83.2,83.24,84.56,84.56,84.06
84.75,84.83,83.2,83.24,84.56,84.56
85.89,84.75,84.83,83.2,83.24,84.56
85.89,85.89,84.75,84.83,83.2,83.24
85.07,85.89,85.89,84.75,84.83,83.2
83.9,85.07,85.89,85.89,84.75,84.83
84.01,83.9,85.07,85.89,85.89,84.75
85.31,84.01,83.9,85.07,85.89,85.89
86.22,85.31,84.01,83.9,85.07,85.89
86.22,86.22,85.31,84.01,83.9,85.07
85.78,86.22,86.22,85.31,84.01,83.9
87.29,85.78,86.22,86.22,85.31,84.01
86.93,87.29,85.78,86.22,86.22,85.31
87.22,86.93,87.29,85.78,86.22,86.22
86.81,87.22,86.93,87.29,85.78,86.22
86.81,86.81,87.22,86.93,87.29,85.78
86.43,86.81,86.81,87.22,86.93,87.29
86.16,86.43,86.81,86.81,87.22,86.93
86.34,86.16,86.43,86.81,86.81,87.22
87.22,86.34,86.16,86.43,86.81,86.81
88.05,87.22,86.34,86.16,86.43,86.81
88.21,88.05,87.22,86.34,86.16,86.43
87.13,88.21,88.05,87.22,86.34,86.16
88.33,87.13,88.21,88.05,87.22,86.34
87.98,88.33,87.13,88.21,88.05,87.22
87.98,87.98,88.33,87.13,88.21,88.05
86.96,87.98,87.98,88.33,87.13,88.21
87.64,86.96,87.98,87.98,88.33,87.13
87.82,87.64,86.96,87.98,87.98,88.33
88.63,87.82,87.64,86.96,87.98,87.98
89.95,88.63,87.82,87.64,86.96,87.98
89.95,89.95,88.63,87.82,87.64,86.96
88.88,89.95,89.95,88.63,87.82,87.64
87.96,88.88,89.95,89.95,88.63,87.82
87.45,87.96,88.88,89.95,89.95,88.63
86.47,87.45,87.96,88.88,89.95,89.95
85.9,86.47,87.45,87.96,88.88,89.95
85.9,85.9,86.47,87.45,87.96,88.88
83.82,85.9,85.9,86.47,87.45,87.96
84.53,83.82,85.9,85.9,86.47,87.45
83.83,84.53,83.82,85.9,85.9,86.47
82.95,83.83,84.53,83.82,85.9,85.9
84,82.95,83.83,84.53,83.82,85.9
84,84,82.95,83.83,84.53,83.82
85.25,84,84,82.95,83.83,84.53
85.56,85.25,84,84,82.95,83.83
85.6,85.56,85.25,84,84,82.95
85.26,85.6,85.56,85.25,84,84
84.4,85.26,85.6,85.56,85.25,84
84.4,84.4,85.26,85.6,85.56,85.25
84,84.4,84.4,85.26,85.6,85.56
84.39,84,84.4,84.4,85.26,85.6
85.22,84.39,84,84.4,84.4,85.26
84.4,85.22,84.39,84,84.4,84.4
84.4,84.4,85.22,84.39,84,84.4
84.31,84.4,84.4,85.22,84.39,84
84.6,84.31,84.4,84.4,85.22,84.39
85.26,84.6,84.31,84.4,84.4,85.22
84.65,85.26,84.6,84.31,84.4,84.4
85.06,84.65,85.26,84.6,84.31,84.4
85.06,85.06,84.65,85.26,84.6,84.31
85.73,85.06,85.06,84.65,85.26,84.6
85.61,85.73,85.06,85.06,84.65,85.26
84.92,85.61,85.73,85.06,85.06,84.65
84.61,84.92,85.61,85.73,85.06,85.06
85.08,84.61,84.92,85.61,85.73,85.06
85.08,85.08,84.61,84.92,85.61,85.73
85.48,85.08,85.08,84.61,84.92,85.61
84.99,85.48,85.08,85.08,84.61,84.92
84.45,84.99,85.48,85.08,85.08,84.61
83.48,84.45,84.99,85.48,85.08,85.08
83.48,83.48,84.45,84.99,85.48,85.08
81.51,83.48,83.48,84.45,84.99,85.48
79.94,81.51,83.48,83.48,84.45,84.99
80.62,79.94,81.51,83.48,83.48,84.45
79.95,80.62,79.94,81.51,83.48,83.48
77.56,79.95,80.62,79.94,81.51,83.48
77.56,77.56,79.95,80.62,79.94,81.51
76.63,77.56,77.56,79.95,80.62,79.94
76.65,76.63,77.56,77.56,79.95,80.62
75.21,76.65,76.63,77.56,77.56,79.95
74.36,75.21,76.65,76.63,77.56,77.56
73.12,74.36,75.21,76.65,76.63,77.56
73.12,73.12,74.36,75.21,76.65,76.63
77.15,73.12,73.12,74.36,75.21,76.65
77.2,77.15,73.12,73.12,74.36,75.21
76.65,77.2,77.15,73.12,73.12,74.36
75.53,76.65,77.2,77.15,73.12,73.12
75.53,75.53,76.65,77.2,77.15,73.12
76.18,75.53,75.53,76.65,77.2,77.15
76.04,76.18,75.53,75.53,76.65,77.2
76.5,76.04,76.18,75.53,75.53,76.65
77.3,76.5,76.04,76.18,75.53,75.53
77.08,77.3,76.5,76.04,76.18,75.53
77.08,77.08,77.3,76.5,76.04,76.18
76.73,77.08,77.08,77.3,76.5,76.04
76.73,76.73,77.08,77.08,77.3,76.5
75.49,76.73,76.73,77.08,77.08,77.3
74.22,75.49,76.73,76.73,77.08,77.08
73.29,74.22,75.49,76.73,76.73,77.08
73.29,73.29,74.22,75.49,76.73,76.73
70.48,73.29,73.29,74.22,75.49,76.73
72.29,70.48,73.29,73.29,74.22,75.49
71.28,72.29,70.48,73.29,73.29,74.22
70.6,71.28,72.29,70.48,73.29,73.29
70.26,70.6,71.28,72.29,70.48,73.29
70.26,70.26,70.6,71.28,72.29,70.48
68.52,70.26,70.26,70.6,71.28,72.29
66.75,68.52,70.26,70.26,70.6,71.28
67.02,66.75,68.52,70.26,70.26,70.6
69.63,67.02,66.75,68.52,70.26,70.26
68.91,69.63,67.02,66.75,68.52,70.26
68.01,68.91,69.63,67.02,66.75,68.52
67.96,68.01,68.91,69.63,67.02,66.75
69.2,67.96,68.01,68.91,69.63,67.02
70.03,69.2,67.96,68.01,68.91,69.63
71.95,70.03,69.2,67.96,68.01,68.91
72.67,71.95,70.03,69.2,67.96,68.01
72.76,72.67,71.95,70.03,69.2,67.96
73.13,72.76,72.67,71.95,70.03,69.2
74.31,73.13,72.76,72.67,71.95,70.03
75.21,74.31,73.13,72.76,72.67,71.95
75.21,75.21,74.31,73.13,72.76,72.67
76,75.21,75.21,74.31,73.13,72.76
76.14,76,75.21,75.21,74.31,73.13
75.88,76.14,76,75.21,75.21,74.31
74.43,75.88,76.14,76,75.21,75.21
74.48,74.43,75.88,76.14,76,75.21
74.48,74.48,74.43,75.88,76.14,76
75.21,74.48,74.48,74.43,75.88,76.14
75.4,75.21,74.48,74.48,74.43,75.88
76.76,75.4,75.21,74.48,74.48,74.43
76.08,76.76,75.4,75.21,74.48,74.48
74.65,76.08,76.76,75.4,75.21,74.48
74.65,74.65,76.08,76.76,75.4,75.21
74.77,74.65,74.65,76.08,76.76,75.4
74.98,74.77,74.65,74.65,76.08,76.76
75.19,74.98,74.77,74.65,74.65,76.08
75.71,75.19,74.98,74.77,74.65,74.65
76.23,75.71,75.19,74.98,74.77,74.65
76.23,76.23,75.71,75.19,74.98,74.77
76.13,76.23,76.23,75.71,75.19,74.98
75.48,76.13,76.23,76.23,75.71,75.19
74.98,75.48,76.13,76.23,76.23,75.71
74.34,74.98,75.48,76.13,76.23,76.23
74.74,74.34,74.98,75.48,76.13,76.23
74.74,74.74,74.34,74.98,75.48,76.13
74.8,74.74,74.74,74.34,74.98,75.48
75.54,74.8,74.74,74.74,74.34,74.98
75.48,75.54,74.8,74.74,74.74,74.34
75.59,75.48,75.54,74.8,74.74,74.74
75.59,75.59,75.48,75.54,74.8,74.74
76.41,75.59,75.59,75.48,75.54,74.8
76.9,76.41,75.59,75.59,75.48,75.54
77.14,76.9,76.41,75.59,75.59,75.48
76.4,77.14,76.9,76.41,75.59,75.59
76.28,76.4,77.14,76.9,76.41,75.59
76.28,76.28,76.4,77.14,76.9,76.41
75.1,76.28,76.28,76.4,77.14,76.9
75.66,75.1,76.28,76.28,76.4,77.14
74.66,75.66,75.1,76.28,76.28,76.4
75.23,74.66,75.66,75.1,76.28,76.28
75.23,75.23,74.66,75.66,75.1,76.28
74.98,75.23,75.23,74.66,75.66,75.1
74.71,74.98,75.23,75.23,74.66,75.66
75.19,74.71,74.98,75.23,75.23,74.66
75.23,75.19,74.71,74.98,75.23,75.23
75.11,75.23,75.19,74.71,74.98,75.23
75.11,75.11,75.23,75.19,74.71,74.98
75.26,75.11,75.11,75.23,75.19,74.71
74.91,75.26,75.11,75.11,75.23,75.19
74.6,74.91,75.26,75.11,75.11,75.23
73.6,74.6,74.91,75.26,75.11,75.11
72.25,73.6,74.6,74.91,75.26,75.11
72.25,72.25,73.6,74.6,74.91,75.26
72.99,72.25,72.25,73.6,74.6,74.91
73.87,72.99,72.25,72.25,73.6,74.6
75.2,73.87,72.99,72.25,72.25,73.6
75.44,75.2,73.87,72.99,72.25,72.25
76.3,75.44,75.2,73.87,72.99,72.25
76.3,76.3,75.44,75.2,73.87,72.99
76.03,76.3,76.3,75.44,75.2,73.87
76.6,76.03,76.3,76.3,75.44,75.2
77.78,76.6,76.03,76.3,76.3,75.44
77.39,77.78,76.6,76.03,76.3,76.3
77.39,77.39,77.78,76.6,76.03,76.3
76.19,77.39,77.39,77.78,76.6,76.03
77.13,76.19,77.39,77.39,77.78,76.6
76.26,77.13,76.19,77.39,77.39,77.78
75.76,76.26,77.13,76.19,77.39,77.39
75.72,75.76,76.26,77.13,76.19,77.39
75.72,75.72,75.76,76.26,77.13,76.19
75.16,75.72,75.72,75.76,76.26,77.13
76.16,75.16,75.72,75.72,75.76,76.26
76.58,76.16,75.16,75.72,75.72,75.76
76.16,76.58,76.16,75.16,75.72,75.72
75.61,76.16,76.58,76.16,75.16,75.72
75.61,75.61,76.16,76.58,76.16,75.16
76.15,75.61,75.61,76.16,76.58,76.16
76.28,76.15,75.61,75.61,76.16,76.58
75.93,76.28,76.15,75.61,75.61,76.16
75.06,75.93,76.28,76.15,75.61,75.61
76.18,75.06,75.93,76.28,76.15,75.61
76.18,76.18,75.06,75.93,76.28,76.15
76.15,76.18,76.18,75.06,75.93,76.28
76.1,76.15,76.18,76.18,75.06,75.93
76.08,76.1,76.15,76.18,76.18,75.06
76.54,76.08,76.1,76.15,76.18,76.18
77.63,76.54,76.08,76.1,76.15,76.18
77.63,77.63,76.54,76.08,76.1,76.15
78.55,77.63,77.63,76.54,76.08,76.1
78.86,78.55,77.63,77.63,76.54,76.08
78.11,78.86,78.55,77.63,77.63,76.54
78.77,78.11,78.86,78.55,77.63,77.63
78.57,78.77,78.11,78.86,78.55,77.63
78.57,78.57,78.77,78.11,78.86,78.55
79.65,78.57,78.57,78.77,78.11,78.86
79.23,79.65,78.57,78.57,78.77,78.11
79.61,79.23,79.65,78.57,78.57,78.77
80.03,79.61,79.23,79.65,78.57,78.57
79.68,80.03,79.61,79.23,79.65,78.57
79.68,79.68,80.03,79.61,79.23,79.65
78.81,79.68,79.68,80.03,79.61,79.23
78.61,78.81,79.68,79.68,80.03,79.61
77.98,78.61,78.81,79.68,79.68,80.03
77.6,77.98,78.61,78.81,79.68,79.68
77.57,77.6,77.98,78.61,78.81,79.68
77.57,77.57,77.6,77.98,78.61,78.81
77.23,77.57,77.57,77.6,77.98,78.61
77.65,77.23,77.57,77.57,77.6,77.98
77.51,77.65,77.23,77.57,77.57,77.6
76.96,77.51,77.65,77.23,77.57,77.57
76.07,76.96,77.51,77.65,77.23,77.57
76.07,76.07,76.96,77.51,77.65,77.23
75.86,76.07,76.07,76.96,77.51,77.65
74.43,75.86,76.07,76.07,76.96,77.51
74.26,74.43,75.86,76.07,76.07,76.96
74.81,74.26,74.43,75.86,76.07,76.07
74.31,74.81,74.26,74.43,75.86,76.07
73.44,74.31,74.81,74.26,74.43,75.86
73.51,73.44,74.31,74.81,74.26,74.43
73.06,73.51,73.44,74.31,74.81,74.26
72.37,73.06,73.51,73.44,74.31,74.81
72.37,72.37,73.06,73.51,73.44,74.31
71.18,72.37,72.37,73.06,73.51,73.44
71.56,71.18,72.37,72.37,73.06,73.51
71.03,71.56,71.18,72.37,72.37,73.06
69.85,71.03,71.56,71.18,72.37,72.37
69.92,69.85,71.03,71.56,71.18,72.37
69.92,69.92,69.85,71.03,71.56,71.18
70.03,69.92,69.92,69.85,71.03,71.56
70.05,70.03,69.92,69.92,69.85,71.03
69,70.05,70.03,69.92,69.92,69.85
68.16,69,70.05,70.03,69.92,69.92
67.57,68.16,69,70.05,70.03,69.92
67.57,67.57,68.16,69,70.05,70.03
64.9,67.57,67.57,68.16,69,70.05
66.25,64.9,67.57,67.57,68.16,69
66.23,66.25,64.9,67.57,67.57,68.16
65.36,66.23,66.25,64.9,67.57,67.57
66.2,65.36,66.23,66.25,64.9,67.57
66.2,66.2,65.36,66.23,66.25,64.9
67.03,66.2,66.2,65.36,66.23,66.25
67.63,67.03,66.2,66.2,65.36,66.23
68.73,67.63,67.03,66.2,66.2,65.36
68.45,68.73,67.63,67.03,66.2,66.2
68.35,68.45,68.73,67.63,67.03,66.2
67.71,68.35,68.45,68.73,67.63,67.03
69.86,67.71,68.35,68.45,68.73,67.63
69.72,69.86,67.71,68.35,68.45,68.73
68.35,69.72,69.86,67.71,68.35,68.45
68.35,68.35,69.72,69.86,67.71,68.35
68.69,68.35,68.35,69.72,69.86,67.71
68.7,68.69,68.35,68.35,69.72,69.86
68.65,68.7,68.69,68.35,68.35,69.72
67.85,68.65,68.7,68.69,68.35,68.35
67.25,67.85,68.65,68.7,68.69,68.35
67.25,67.25,67.85,68.65,68.7,68.69
67.87,67.25,67.25,67.85,68.65,68.7
68.24,67.87,67.25,67.25,67.85,68.65
68.21,68.24,67.87,67.25,67.25,67.85
68.11,68.21,68.24,67.87,67.25,67.25
68.27,68.11,68.21,68.24,67.87,67.25
68.27,68.27,68.11,68.21,68.24,67.87
69.8,68.27,68.27,68.11,68.21,68.24
69.2,69.8,68.27,68.27,68.11,68.21
69.18,69.2,69.8,68.27,68.27,68.11
68.18,69.18,69.2,69.8,68.27,68.27
68.37,68.18,69.18,69.2,69.8,68.27
68.37,68.37,68.18,69.18,69.2,69.8
69.68,68.37,68.37,68.18,69.18,69.2
69.95,69.68,68.37,68.37,68.18,69.18
69.71,69.95,69.68,68.37,68.37,68.18
69.5,69.71,69.95,69.68,68.37,68.37
68.61,69.5,69.71,69.95,69.68,68.37
68.61,68.61,69.5,69.71,69.95,69.68
68.63,68.61,68.61,69.5,69.71,69.95
68,68.63,68.61,68.61,69.5,69.71
66.71,68,68.63,68.61,68.61,69.5
66.42,66.71,68,68.63,68.61,68.61
66.88,66.42,66.71,68,68.63,68.61
66.88,66.88,66.42,66.71,68,68.63
66.02,66.88,66.88,66.42,66.71,68
65.27,66.02,66.88,66.88,66.42,66.71
66.09,65.27,66.02,66.88,66.88,66.42
65.96,66.09,65.27,66.02,66.88,66.88
65.34,65.96,66.09,65.27,66.02,66.88
65.34,65.34,65.96,66.09,65.27,66.02
64.5,65.34,65.34,65.96,66.09,65.27
64.38,64.5,65.34,65.34,65.96,66.09
63.9,64.38,64.5,65.34,65.34,65.96
63.91,63.9,64.38,64.5,65.34,65.34
65.54,63.91,63.9,64.38,64.5,65.34
65.54,65.54,63.91,63.9,64.38,64.5
66.18,65.54,65.54,63.91,63.9,64.38
67.8,66.18,65.54,65.54,63.91,63.9
67.11,67.8,66.18,65.54,65.54,63.91
66.83,67.11,67.8,66.18,65.54,65.54
68,66.83,67.11,67.8,66.18,65.54
68,68,66.83,67.11,67.8,66.18
69.12,68,68,66.83,67.11,67.8
69.49,69.12,68,68,66.83,67.11
69.15,69.49,69.12,68,68,66.83
70.58,69.15,69.49,69.12,68,68
70.58,70.58,69.15,69.49,69.12,68
70.68,70.58,70.58,69.15,69.49,69.12
71.72,70.68,70.58,70.58,69.15,69.49
71.68,71.72,70.68,70.58,70.58,69.15
70.68,71.68,71.72,70.68,70.58,70.58
70.95,70.68,71.68,71.72,70.68,70.58
70.95,70.95,70.68,71.68,71.72,70.68
70.06,70.95,70.95,70.68,71.68,71.72
69.43,70.06,70.95,70.95,70.68,71.68
69.45,69.43,70.06,70.95,70.95,70.68
70.25,69.45,69.43,70.06,70.95,70.95
70.9,70.25,69.45,69.43,70.06,70.95
70.9,70.9,70.25,69.45,69.43,70.06
70.65,70.9,70.9,70.25,69.45,69.43
70.3,70.65,70.9,70.9,70.25,69.45
70.14,70.3,70.65,70.9,70.9,70.25
71.19,70.14,70.3,70.65,70.9,70.9
71.08,71.19,70.14,70.3,70.65,70.9
71.08,71.08,71.19,70.14,70.3,70.65
71.61,71.08,71.08,71.19,70.14,70.3
70.95,71.61,71.08,71.08,71.19,70.14
70.46,70.95,71.61,71.08,71.08,71.19
70.42,70.46,70.95,71.61,71.08,71.08
70.66,70.42,70.46,70.95,71.61,71.08
70.66,70.66,70.42,70.46,70.95,71.61
70.95,70.66,70.66,70.42,70.46,70.95
71.06,70.95,70.66,70.66,70.42,70.46
70.9,71.06,70.95,70.66,70.66,70.42
70.15,70.9,71.06,70.95,70.66,70.66
70.15,70.15,70.9,71.06,70.95,70.66
69.46,70.15,70.15,70.9,71.06,70.95
69.81,69.46,70.15,70.15,70.9,71.06
70.21,69.81,69.46,70.15,70.15,70.9
70.77,70.21,69.81,69.46,70.15,70.15
71,70.77,70.21,69.81,69.46,70.15
71,71,70.77,70.21,69.81,69.46
71.81,71,71,70.77,70.21,69.81
72.22,71.81,71,71,70.77,70.21
72.27,72.22,71.81,71,71,70.77
72.78,72.27,72.22,71.81,71,71
73.8,72.78,72.27,72.22,71.81,71
73.8,73.8,72.78,72.27,72.22,71.81
73.21,73.8,73.8,72.78,72.27,72.22
73.44,73.21,73.8,73.8,72.78,72.27
73.52,73.44,73.21,73.8,73.8,72.78
73.98,73.52,73.44,73.21,73.8,73.8
73.94,73.98,73.52,73.44,73.21,73.8
73.94,73.94,73.98,73.52,73.44,73.21
74.2,73.94,73.94,73.98,73.52,73.44
75.61,74.2,73.94,73.94,73.98,73.52
76.46,75.61,74.2,73.94,73.94,73.98
75.5,76.46,75.61,74.2,73.94,73.94
75.5,75.5,76.46,75.61,74.2,73.94
75.8,75.5,75.5,76.46,75.61,74.2
77.13,75.8,75.5,75.5,76.46,75.61
77.07,77.13,75.8,75.5,75.5,76.46
76.94,77.07,77.13,75.8,75.5,75.5
76.94,76.94,77.07,77.13,75.8,75.5
76.69,76.94,76.94,77.07,77.13,75.8
76.21,76.69,76.94,76.94,77.07,77.13
76.34,76.21,76.69,76.94,76.94,77.07
77.31,76.34,76.21,76.69,76.94,76.94
77.31,77.31,76.34,76.21,76.69,76.94
78.01,77.31,77.31,76.34,76.21,76.69
77.76,78.01,77.31,77.31,76.34,76.21
77.3,77.76,78.01,77.31,77.31,76.34
78.12,77.3,77.76,78.01,77.31,77.31
78.73,78.12,77.3,77.76,78.01,77.31
78.73,78.73,78.12,77.3,77.76,78.01
78.93,78.73,78.73,78.12,77.3,77.76
79.36,78.93,78.73,78.73,78.12,77.3
79.19,79.36,78.93,78.73,78.73,78.12
78.8,79.19,79.36,78.93,78.73,78.73
79.6,78.8,79.19,79.36,78.93,78.73
79.6,79.6,78.8,79.19,79.36,78.93
80.63,79.6,79.6,78.8,79.19,79.36
80.69,80.63,79.6,79.6,78.8,79.19
81.04,80.69,80.63,79.6,79.6,78.8
81.5,81.04,80.69,80.63,79.6,79.6
80.95,81.5,81.04,80.69,80.63,79.6
80.95,80.95,81.5,81.04,80.69,80.63
80.31,80.95,80.95,81.5,81.04,80.69
80.3,80.31,80.95,80.95,81.5,81.04
79.02,80.3,80.31,80.95,80.95,81.5
78.76,79.02,80.3,80.31,80.95,80.95
79.31,78.76,79.02,80.3,80.31,80.95
79.31,79.31,78.76,79.02,80.3,80.31
80.69,79.31,79.31,78.76,79.02,80.3
80.8,80.69,79.31,79.31,78.76,79.02
80.34,80.8,80.69,79.31,79.31,78.76
80.8,80.34,80.8,80.69,79.31,79.31
80.8,80.8,80.34,80.8,80.69,79.31
78.91,80.8,80.8,80.34,80.8,80.69
79.61,78.91,80.8,80.8,80.34,80.8
78.68,79.61,78.91,80.8,80.8,80.34
78.96,78.68,79.61,78.91,80.8,80.8
78.96,78.96,78.68,79.61,78.91,80.8
78.87,78.96,78.96,78.68,79.61,78.91
78.59,78.87,78.96,78.96,78.68,79.61
80.03,78.59,78.87,78.96,78.96,78.68
79.96,80.03,78.59,78.87,78.96,78.96
80.82,79.96,80.03,78.59,78.87,78.96
80.82,80.82,79.96,80.03,78.59,78.87
81.36,80.82,80.82,79.96,80.03,78.59
81.9,81.36,80.82,80.82,79.96,80.03
82.33,81.9,81.36,80.82,80.82,79.96
81.91,82.33,81.9,81.36,80.82,80.82
82.95,81.91,82.33,81.9,81.36,80.82
82.95,82.95,81.91,82.33,81.9,81.36
82.29,82.95,82.95,81.91,82.33,81.9
82.43,82.29,82.95,82.95,81.91,82.33
82.57,82.43,82.29,82.95,82.95,81.91
81.54,82.57,82.43,82.29,82.95,82.95
81.34,81.54,82.57,82.43,82.29,82.95
81.34,81.34,81.54,82.57,82.43,82.29
81.33,81.34,81.34,81.54,82.57,82.43
81.3,81.33,81.34,81.34,81.54,82.57
81.68,81.3,81.33,81.34,81.34,81.54
82.86,81.68,81.3,81.33,81.34,81.34
82.93,82.86,81.68,81.3,81.33,81.34
82.93,82.93,82.86,81.68,81.3,81.33
83.7,82.93,82.93,82.86,81.68,81.3
83.38,83.7,82.93,82.93,82.86,81.68
82.74,83.38,83.7,82.93,82.93,82.86
83.6,82.74,83.38,83.7,82.93,82.93
83.05,83.6,82.74,83.38,83.7,82.93
83.05,83.05,83.6,82.74,83.38,83.7
83.81,83.05,83.05,83.6,82.74,83.38
84.09,83.81,83.05,83.05,83.6,82.74
83.98,84.09,83.81,83.05,83.05,83.6
83.88,83.98,84.09,83.81,83.05,83.05
83.88,83.88,83.98,84.09,83.81,83.05
84.85,83.88,83.88,83.98,84.09,83.81
85.81,84.85,83.88,83.88,83.98,84.09
85.36,85.81,84.85,83.88,83.88,83.98
85.18,85.36,85.81,84.85,83.88,83.88
85.18,85.18,85.36,85.81,84.85,83.88
84.58,85.18,85.18,85.36,85.81,84.85
85.46,84.58,85.18,85.18,85.36,85.81
85.33,85.46,84.58,85.18,85.18,85.36
86.03,85.33,85.46,84.58,85.18,85.18
86.46,86.03,85.33,85.46,84.58,85.18
86.46,86.46,86.03,85.33,85.46,84.58
86.3,86.46,86.46,86.03,85.33,85.46
86.9,86.3,86.46,86.46,86.03,85.33
86.73,86.9,86.3,86.46,86.46,86.03
86.95,86.73,86.9,86.3,86.46,86.46
87.18,86.95,86.73,86.9,86.3,86.46
87.18,87.18,86.95,86.73,86.9,86.3
87.56,87.18,87.18,86.95,86.73,86.9
87.92,87.56,87.18,87.18,86.95,86.73
87.3,87.92,87.56,87.18,87.18,86.95
88.11,87.3,87.92,87.56,87.18,87.18
88.46,88.11,87.3,87.92,87.56,87.18
88.46,88.46,88.11,87.3,87.92,87.56
88.28,88.46,88.46,88.11,87.3,87.92
88.11,88.28,88.46,88.46,88.11,87.3
87.26,88.11,88.28,88.46,88.46,88.11
86.9,87.26,88.11,88.28,88.46,88.46
87.4,86.9,87.26,88.11,88.28,88.46
87.4,87.4,86.9,87.26,88.11,88.28
86.6,87.4,87.4,86.9,87.26,88.11
87.2,86.6,87.4,87.4,86.9,87.26
87.9,87.2,86.6,87.4,87.4,86.9
88.87,87.9,87.2,86.6,87.4,87.4
89.05,88.87,87.9,87.2,86.6,87.4
89.05,89.05,88.87,87.9,87.2,86.6
90.05,89.05,89.05,88.87,87.9,87.2
89.3,90.05,89.05,89.05,88.87,87.9
90.67,89.3,90.05,89.05,89.05,88.87
90.8,90.67,89.3,90.05,89.05,89.05
90.8,90.8,90.67,89.3,90.05,89.05
90.8,90.8,90.8,90.67,89.3,90.05
91.11,90.8,90.8,90.8,90.67,89.3
91.91,91.11,90.8,90.8,90.8,90.67
91.77,91.91,91.11,90.8,90.8,90.8
92.48,91.77,91.91,91.11,90.8,90.8
92.48,92.48,91.77,91.91,91.11,90.8
92.75,92.48,92.48,91.77,91.91,91.11
91.15,92.75,92.48,92.48,91.77,91.91
92.52,91.15,92.75,92.48,92.48,91.77
92.43,92.52,91.15,92.75,92.48,92.48
93.24,92.43,92.52,91.15,92.75,92.48
93.24,93.24,92.43,92.52,91.15,92.75
93,93.24,93.24,92.43,92.52,91.15
92.72,93,93.24,93.24,92.43,92.52
91.96,92.72,93,93.24,93.24,92.43
91.1,91.96,92.72,93,93.24,93.24
91.93,91.1,91.96,92.72,93,93.24
91.93,91.93,91.1,91.96,92.72,93
93.35,91.93,91.93,91.1,91.96,92.72
93.64,93.35,91.93,91.93,91.1,91.96
93.81,93.64,93.35,91.93,91.93,91.1
93.18,93.81,93.64,93.35,91.93,91.93
93.18,93.18,93.81,93.64,93.35,91.93
93.18,93.18,93.18,93.81,93.64,93.35
92.84,93.18,93.18,93.18,93.81,93.64
92.57,92.84,93.18,93.18,93.18,93.81
91.58,92.57,92.84,93.18,93.18,93.18
91.5,91.58,92.57,92.84,93.18,93.18
92.5,91.5,91.58,92.57,92.84,93.18
92.5,92.5,91.5,91.58,92.57,92.84
92.08,92.5,92.5,91.5,91.58,92.57
92.63,92.08,92.5,92.5,91.5,91.58
93.71,92.63,92.08,92.5,92.5,91.5
93.91,93.71,92.63,92.08,92.5,92.5
94.8,93.91,93.71,92.63,92.08,92.5
94.8,94.8,93.91,93.71,92.63,92.08
94.86,94.8,94.8,93.91,93.71,92.63
94.66,94.86,94.8,94.8,93.91,93.71
94.7,94.66,94.86,94.8,94.8,93.91
